0x101fd1674	SDV_StardewValley_Mobile_VirtualJoypad_get_sizeJoystick_06006724	0x06006724	StardewValley.Mobile.VirtualJoypad	get_sizeJoystick
0x101fd16bc	SDV_StardewValley_Mobile_VirtualJoypad_set_sizeJoystick_06006725	0x06006725	StardewValley.Mobile.VirtualJoypad	set_sizeJoystick
0x101fd1714	SDV_StardewValley_Mobile_VirtualJoypad_get_sizeButtonA_06006726	0x06006726	StardewValley.Mobile.VirtualJoypad	get_sizeButtonA
0x101fd175c	SDV_StardewValley_Mobile_VirtualJoypad_set_sizeButtonA_06006727	0x06006727	StardewValley.Mobile.VirtualJoypad	set_sizeButtonA
0x101fd17b4	SDV_StardewValley_Mobile_VirtualJoypad_get_sizeButtonB_06006728	0x06006728	StardewValley.Mobile.VirtualJoypad	get_sizeButtonB
0x101fd17fc	SDV_StardewValley_Mobile_VirtualJoypad_set_sizeButtonB_06006729	0x06006729	StardewValley.Mobile.VirtualJoypad	set_sizeButtonB
0x101fd1854	SDV_StardewValley_Mobile_VirtualJoypad_get_positionJoystick_0600672a	0x0600672a	StardewValley.Mobile.VirtualJoypad	get_positionJoystick
0x101fd189c	SDV_StardewValley_Mobile_VirtualJoypad_set_positionJoystick_0600672b	0x0600672b	StardewValley.Mobile.VirtualJoypad	set_positionJoystick
0x101fd18f8	SDV_StardewValley_Mobile_VirtualJoypad_SetPositionJoystick_0600672c	0x0600672c	StardewValley.Mobile.VirtualJoypad	SetPositionJoystick
0x101fd1958	SDV_StardewValley_Mobile_VirtualJoypad_get_positionButtonA_0600672d	0x0600672d	StardewValley.Mobile.VirtualJoypad	get_positionButtonA
0x101fd19a0	SDV_StardewValley_Mobile_VirtualJoypad_set_positionButtonA_0600672e	0x0600672e	StardewValley.Mobile.VirtualJoypad	set_positionButtonA
0x101fd19fc	SDV_StardewValley_Mobile_VirtualJoypad_SetPositionButtonA_0600672f	0x0600672f	StardewValley.Mobile.VirtualJoypad	SetPositionButtonA
0x101fd1a5c	SDV_StardewValley_Mobile_VirtualJoypad_get_positionButtonB_06006730	0x06006730	StardewValley.Mobile.VirtualJoypad	get_positionButtonB
0x101fd1aa4	SDV_StardewValley_Mobile_VirtualJoypad_set_positionButtonB_06006731	0x06006731	StardewValley.Mobile.VirtualJoypad	set_positionButtonB
0x101fd1b00	SDV_StardewValley_Mobile_VirtualJoypad_SetPositionButtonB_06006732	0x06006732	StardewValley.Mobile.VirtualJoypad	SetPositionButtonB
0x101fd1b60	SDV_StardewValley_Mobile_VirtualJoypad_ctor_06006733	0x06006733	StardewValley.Mobile.VirtualJoypad	.ctor
0x101fd1f84	SDV_StardewValley_Mobile_VirtualJoypad_get_screenWidth_06006734	0x06006734	StardewValley.Mobile.VirtualJoypad	get_screenWidth
0x101fd2024	SDV_StardewValley_Mobile_VirtualJoypad_get_screenHeight_06006735	0x06006735	StardewValley.Mobile.VirtualJoypad	get_screenHeight
0x101fd20c4	SDV_StardewValley_Mobile_VirtualJoypad_get_joystickScale_06006736	0x06006736	StardewValley.Mobile.VirtualJoypad	get_joystickScale
0x101fd2144	SDV_StardewValley_Mobile_VirtualJoypad_get_buttonAScale_06006737	0x06006737	StardewValley.Mobile.VirtualJoypad	get_buttonAScale
0x101fd21c4	SDV_StardewValley_Mobile_VirtualJoypad_get_buttonBScale_06006738	0x06006738	StardewValley.Mobile.VirtualJoypad	get_buttonBScale
0x101fd2244	SDV_StardewValley_Mobile_VirtualJoypad_CreateAdjusterControls_06006739	0x06006739	StardewValley.Mobile.VirtualJoypad	CreateAdjusterControls
0x101fd296c	SDV_StardewValley_Mobile_VirtualJoypad_OnClickSetToDefaults_0600673a	0x0600673a	StardewValley.Mobile.VirtualJoypad	OnClickSetToDefaults
0x101fd29bc	SDV_StardewValley_Mobile_VirtualJoypad_get_settingsStr_0600673b	0x0600673b	StardewValley.Mobile.VirtualJoypad	get_settingsStr
0x101fd2cac	SDV_StardewValley_Mobile_VirtualJoypad_CheckToSetDefaults_0600673c	0x0600673c	StardewValley.Mobile.VirtualJoypad	CheckToSetDefaults
0x101fd2d50	SDV_StardewValley_Mobile_VirtualJoypad_SetJoystickDefaults_0600673d	0x0600673d	StardewValley.Mobile.VirtualJoypad	SetJoystickDefaults
0x101fd2edc	SDV_StardewValley_Mobile_VirtualJoypad_SetButtonADefaults_0600673e	0x0600673e	StardewValley.Mobile.VirtualJoypad	SetButtonADefaults
0x101fd2fd4	SDV_StardewValley_Mobile_VirtualJoypad_SetButtonBDefaults_0600673f	0x0600673f	StardewValley.Mobile.VirtualJoypad	SetButtonBDefaults
0x101fd30c0	SDV_StardewValley_Mobile_VirtualJoypad_gameWindowSizeChanged_06006740	0x06006740	StardewValley.Mobile.VirtualJoypad	gameWindowSizeChanged
0x101fd3100	SDV_StardewValley_Mobile_VirtualJoypad_UpdateSettings_06006741	0x06006741	StardewValley.Mobile.VirtualJoypad	UpdateSettings
0x101fd31bc	SDV_StardewValley_Mobile_VirtualJoypad_UpdateJoystickAndButtonsSizePositionAndScale_06006742	0x06006742	StardewValley.Mobile.VirtualJoypad	UpdateJoystickAndButtonsSizePositionAndScale
0x101fd3204	SDV_StardewValley_Mobile_VirtualJoypad_UpdateJoystickAndButtonsStartPositions_06006743	0x06006743	StardewValley.Mobile.VirtualJoypad	UpdateJoystickAndButtonsStartPositions
0x101fd3324	SDV_StardewValley_Mobile_VirtualJoypad_SetAttackJoystickStartPosition_06006744	0x06006744	StardewValley.Mobile.VirtualJoypad	SetAttackJoystickStartPosition
0x101fd34ac	SDV_StardewValley_Mobile_VirtualJoypad_SetInvisbleJoystickBounds_06006745	0x06006745	StardewValley.Mobile.VirtualJoypad	SetInvisbleJoystickBounds
0x101fd3738	SDV_StardewValley_Mobile_VirtualJoypad_SetInvisbleJoystickBoundsOneButton_06006746	0x06006746	StardewValley.Mobile.VirtualJoypad	SetInvisbleJoystickBoundsOneButton
0x101fd3a34	SDV_StardewValley_Mobile_VirtualJoypad_TappedInvisibleAttackButtonA_06006747	0x06006747	StardewValley.Mobile.VirtualJoypad	TappedInvisibleAttackButtonA
0x101fd3bc0	SDV_StardewValley_Mobile_VirtualJoypad_TappedInvisibleAttackButtonB_06006748	0x06006748	StardewValley.Mobile.VirtualJoypad	TappedInvisibleAttackButtonB
0x101fd3cec	SDV_StardewValley_Mobile_VirtualJoypad_TappedInvisibleSingleAttackButton_06006749	0x06006749	StardewValley.Mobile.VirtualJoypad	TappedInvisibleSingleAttackButton
0x101fd3e7c	SDV_StardewValley_Mobile_VirtualJoypad_OnTapInvisibleJoystick_0600674a	0x0600674a	StardewValley.Mobile.VirtualJoypad	OnTapInvisibleJoystick
0x101fd4264	SDV_StardewValley_Mobile_VirtualJoypad_get_PositionFromStart_0600674b	0x0600674b	StardewValley.Mobile.VirtualJoypad	get_PositionFromStart
0x101fd42c8	SDV_StardewValley_Mobile_VirtualJoypad_OnTapJoystick_0600674c	0x0600674c	StardewValley.Mobile.VirtualJoypad	OnTapJoystick
0x101fd44e0	SDV_StardewValley_Mobile_VirtualJoypad_TappedButtonA_0600674d	0x0600674d	StardewValley.Mobile.VirtualJoypad	TappedButtonA
0x101fd4598	SDV_StardewValley_Mobile_VirtualJoypad_TappedButtonB_0600674e	0x0600674e	StardewValley.Mobile.VirtualJoypad	TappedButtonB
